inventory_id,family,scenario,planner_level,feasible,infeasible_reason,exact_tok_s_per_user,critical_path_ms,total_worker_compute_ms,network_bytes_per_target_pass,network_bytes_per_token,messages_per_target_pass,serial_waits_per_target_pass,worker_seconds_per_token,workers_used,useful_nodes,available_nodes,available_accelerator_memory_bytes,resident_memory_bytes,stranded_memory_bytes,memory_utilization_percent,projected_abstract_node_cost,chunk_rows,whole_layer_count,whole_expert_count,expert_shard_count,attention_projection_shard_count,full_mixed_count,whole_layer_percent,whole_expert_percent,expert_shard_percent,attention_projection_shard_percent,full_mixed_percent,critical_path_whole_layer_percent,critical_path_whole_expert_percent,critical_path_expert_shard_percent,critical_path_attention_projection_percent,critical_path_full_mixed_percent,optimizer_elapsed_ms,optimizer_proposals,optimizer_exact_evaluations,fallback_retained,objective_primary
compute-heterogeneous-06,compute-heterogeneous,whole-layer feasible; slow high-memory nodes coexist with faster sub-layer-capable nodes,E,True,,3.540579639651396,4801.473693633343,6323.224529166659,55148544,3244032.0,471,942,0.37195438406862696,52,52,81,2582051291136,1689510267298,892541023838,65.4328701020762,46.44860000000001,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4903.7984,24,6,True,maximize exact K3 target-only tok/s/user
network-heterogeneous-01,network-heterogeneous,"four locality groups with fast, medium, regional, and slow peer classes",E,True,,3.809528169485032,4462.494892720019,4194.421087500005,55635968,3272704.0,476,947,0.2467306522058827,49,49,68,2446554300416,1689510267298,757044033118,69.05672467644492,48.390200000000014,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4495.3593,24,6,True,maximize exact K3 target-only tok/s/user
network-heterogeneous-02,network-heterogeneous,"four locality groups with fast, medium, regional, and slow peer classes",E,True,,3.407368300121211,4989.187696380005,4258.561450000004,55635968,3272704.0,476,947,0.25050361470588256,49,49,69,2456977145856,1689510267298,767466878558,68.76377625846341,49.11190000000001,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4623.4083,24,6,True,maximize exact K3 target-only tok/s/user
network-heterogeneous-03,network-heterogeneous,"four locality groups with fast, medium, regional, and slow peer classes",E,True,,3.9781361414701824,4273.358023820016,4101.638637500003,55635968,3272704.0,476,947,0.24127286102941195,49,49,70,2467399991296,1689510267298,777889723998,68.47330279881318,48.448899999999995,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4569.5575,24,6,True,maximize exact K3 target-only tok/s/user
network-heterogeneous-04,network-heterogeneous,"four locality groups with fast, medium, regional, and slow peer classes",E,True,,4.116388725249847,4129.833486260017,4104.7153375000025,55635968,3272704.0,476,947,0.2414538433823531,49,49,71,2477822836736,1689510267298,788312569438,68.18527306510612,49.81,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4602.0753,24,6,True,maximize exact K3 target-only tok/s/user
network-heterogeneous-05,network-heterogeneous,"four locality groups with fast, medium, regional, and slow peer classes",E,True,,4.008405216844649,4241.088183540018,4176.1715875000045,55635968,3272704.0,476,947,0.2456571522058826,49,49,72,2488245682176,1689510267298,798735414878,67.89965634826315,49.68609999999998,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4660.8708,24,6,True,maximize exact K3 target-only tok/s/user
network-heterogeneous-06,network-heterogeneous,"four locality groups with fast, medium, regional, and slow peer classes",E,True,,4.333422460748264,3922.9962354200197,4290.642187500009,55635968,3272704.0,476,947,0.2523907169117652,49,49,73,2498668527616,1689510267298,809158260318,67.61642245159968,49.3404,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4717.6578,24,6,True,maximize exact K3 target-only tok/s/user
full-mixed-01,full-mixed,whole-layer feasible; mixed memory/compute/network plus explicitly ignorable weak nodes,E,True,,3.3493161786907644,5075.662939246673,6158.78105,55635968,3272704.0,476,947,0.3622812382352941,62,62,98,2671301885952,1689510267298,981791618654,63.24669915380573,60.7916,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5636.7327,24,6,True,maximize exact K3 target-only tok/s/user
full-mixed-02,full-mixed,whole-layer feasible; mixed memory/compute/network plus explicitly ignorable weak nodes,E,True,,3.511679478791414,4840.988507826674,6431.59503333333,55635968,3272704.0,476,947,0.378329119607843,62,62,98,2671301885952,1689510267298,981791618654,63.24669915380573,61.43680000000002,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5634.4152,24,6,True,maximize exact K3 target-only tok/s/user
full-mixed-03,full-mixed,whole-layer feasible; mixed memory/compute/network plus explicitly ignorable weak nodes,E,True,,3.431859601201452,4953.582598206672,6418.887754166668,55635968,3272704.0,476,947,0.3775816325980393,62,62,98,2671301885952,1689510267298,981791618654,63.24669915380573,60.034500000000016,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5713.1134,24,6,True,maximize exact K3 target-only tok/s/user
full-mixed-04,full-mixed,whole-layer intentionally capacity-challenged; mixed memory/compute/network plus explicitly ignorable weak nodes,E,True,,0.9528563987749096,17841.093392306495,18030.78451666662,74242944,4367232.0,2913,7152,1.0606343833333305,85,85,122,2616459264000,1691255097762,925204166238,64.6390762138768,74.5025,1,80,0,13,0,0,86.02150537634408,0.0,13.978494623655912,0.0,0.0,61.1779951832722,0.0,38.82200481672825,0.0,0.0,6637.9072,24,6,True,maximize exact K3 target-only tok/s/user
full-mixed-05,full-mixed,whole-layer intentionally capacity-challenged; mixed memory/compute/network plus explicitly ignorable weak nodes,E,True,,1.016429304381928,16725.216330059855,17377.060580833284,75709568,4453504.0,2998,7271,1.0221800341666638,86,86,122,2616459264000,1691322206626,925137057374,64.641641087136,72.2769,1,80,0,13,0,0,86.02150537634408,0.0,13.978494623655912,0.0,0.0,67.62707589436646,0.0,32.372924105633935,0.0,0.0,6651.3873,24,6,True,maximize exact K3 target-only tok/s/user
full-mixed-06,full-mixed,whole-layer intentionally capacity-challenged; mixed memory/compute/network plus explicitly ignorable weak nodes,E,True,,0.9847470270540764,17263.31690571985,17072.219881666788,74730368,4395904.0,2930,7169,1.0042482283333403,87,87,122,2616459264000,1691255097762,925204166238,64.6390762138768,72.89809999999997,1,80,0,13,0,0,86.02150537634408,0.0,13.978494623655912,0.0,0.0,68.0152325872957,0.0,31.984767412704258,0.0,0.0,6681.2253,24,6,True,maximize exact K3 target-only tok/s/user
